GeneID,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
74315,Rnf145,2653.5216740562223,1.3493784071312642,0.3405494525217855,3.962356706607662,7.421354943103736e-05,0.00017715099443047093
74316,Isca2,326.09606461486595,0.6717944021776636,0.17667888717925212,3.8023468050038427,0.00014333189596903262,0.00032933059797041734
74330,Dnajc14,717.0912537914875,0.5007711032482234,0.08444285925615347,5.930295440721135,3.0239009119249634e-09,1.214120623154579e-08
74334,Ranbp10,832.7721185724307,0.531386034030742,0.10124553936819841,5.248488351652283,1.5335233504134752e-07,5.119779564264557e-07
74335,Xrcc3,95.33697511114521,0.7010862138041631,0.19502674843453555,3.5948208101284944,0.00032461492227976496,0.0007120208721112087
74337,Palm3,2.8853617115252153,-4.185281030731645,1.2071039397166408,-3.4672084921818,0.0005258938114451979,0.0011177165187484343
74338,Slc6a19,3.770852471470341,3.2164895487113996,0.9463978769422395,3.3986652200697067,0.0006771554887602561,0.0014150199208528766
74340,Ahcyl2,1167.0107510692062,1.3605629822836607,0.18616652729914096,7.3083115532226985,2.7051998725707813e-13,1.5614165859910072e-12
74342,Lrrtm1,14.305042407497773,-6.659935093290327,1.1957508215879258,-5.569668005284001,2.552251845254954e-08,9.294012065277286e-08
74343,Crtc2,2066.2632612304074,-1.2676621949085043,0.060403443116892344,-20.986588338272917,8.696854514927586e-98,1.0887194761303056e-95
74347,Meak7,164.95970972413133,-0.7105738282294294,0.1782313539273691,-3.98680598318854,6.696874459469982e-05,0.00016085262758241557
74349,Fhip1b,2237.535474906074,2.357344900983368,0.39779945506486447,5.9259631227976,3.1047226132726154e-09,1.2441927402733147e-08
74352,Zfp84,247.25519289900646,0.7742757090902661,0.12980094757092206,5.965100591174105,2.4448337943956343e-09,9.936506819062713e-09
74356,Matcap1,96.4018230230421,0.7864347653189917,0.21988219498208256,3.5766186770287405,0.0003480673345662205,0.0007598471908194094
74366,,39.65875455029988,1.1168218352559185,0.2252300154798734,4.958583485759774,7.100902299954862e-07,2.195785312874967e-06
74375,Gcc1,5102.153571456217,-2.2428044022462643,0.11668041624182839,-19.221772380361536,2.4331518596792517e-82,2.1695221511092876e-80
74376,Myo18b,15.855531863089952,-1.9152952424435388,0.7304637738085596,-2.622026322342305,0.008740867969686464,0.015260794978385816
74377,Hsf2bp,197.55436366629485,1.4735778864677542,0.39085419551950096,3.7701472911379628,0.00016315123015346863,0.0003717959859663674
74386,Rmi1,92.53413258113596,0.8234564399239186,0.21574705530125557,3.816767921926425,0.00013521123990034784,0.0003117709280112558
74392,Specc1l,1824.4158889017642,-0.5607263239428035,0.13014758779833388,-4.308388141712311,1.6444860917832555e-05,4.294794223953976e-05
74393,Map10,12.250911125568985,0.8116795830729395,0.34100704049337754,2.3802428885297533,0.017301229967033115,0.028550923867884704
